name,label,year,GEOID,NAME,variable,estimate,moe
B01001_002,Estimate!!Total!!Male,2014,77018,ZCTA5 77018,B01001_002,13922,752
B01001_002,Estimate!!Total!!Male,2014,77019,ZCTA5 77019,B01001_002,9899,639
B01001_002,Estimate!!Total!!Male,2014,77020,ZCTA5 77020,B01001_002,14314,1132
B01001_002,Estimate!!Total!!Male,2014,77021,ZCTA5 77021,B01001_002,12263,644
B01001_002,Estimate!!Total!!Male,2014,77022,ZCTA5 77022,B01001_002,13838,1008
B01001_002,Estimate!!Total!!Male,2014,77023,ZCTA5 77023,B01001_002,14592,918
B01001_002,Estimate!!Total!!Male,2014,77024,ZCTA5 77024,B01001_002,17831,601
B01001_002,Estimate!!Total!!Male,2014,77025,ZCTA5 77025,B01001_002,13192,630
B01001_002,Estimate!!Total!!Male,2014,77026,ZCTA5 77026,B01001_002,11493,759
B01001_002,Estimate!!Total!!Male,2014,77027,ZCTA5 77027,B01001_002,7414,657
B01001_002,Estimate!!Total!!Male,2014,77029,ZCTA5 77029,B01001_002,8685,517
B01001_002,Estimate!!Total!!Male,2014,77030,ZCTA5 77030,B01001_002,4784,500
B01001_002,Estimate!!Total!!Male,2014,77032,ZCTA5 77032,B01001_002,6175,652
B01001_002,Estimate!!Total!!Male,2014,77033,ZCTA5 77033,B01001_002,12425,720
B01001_002,Estimate!!Total!!Male,2014,77035,ZCTA5 77035,B01001_002,17619,866
B01001_002,Estimate!!Total!!Male,2014,77036,ZCTA5 77036,B01001_002,37841,1468
B01001_002,Estimate!!Total!!Male,2014,77043,ZCTA5 77043,B01001_002,12519,886
B01001_002,Estimate!!Total!!Male,2014,77049,ZCTA5 77049,B01001_002,14975,948
B01001_002,Estimate!!Total!!Male,2014,77054,ZCTA5 77054,B01001_002,11457,1059
B01001_002,Estimate!!Total!!Male,2014,77055,ZCTA5 77055,B01001_002,22308,930
B01001_002,Estimate!!Total!!Male,2014,77056,ZCTA5 77056,B01001_002,8894,695
B01001_002,Estimate!!Total!!Male,2014,77057,ZCTA5 77057,B01001_002,20335,1094
B01001_002,Estimate!!Total!!Male,2014,77058,ZCTA5 77058,B01001_002,8622,558
B01001_002,Estimate!!Total!!Male,2014,77061,ZCTA5 77061,B01001_002,13291,914
B01001_002,Estimate!!Total!!Male,2014,77063,ZCTA5 77063,B01001_002,18722,944
