name,label,year,GEOID,NAME,variable,estimate,moe
B11016_001,Estimate!!Total,2014,77098,ZCTA5 77098,B11016_001,8006,447
B11016_001,Estimate!!Total,2014,77099,ZCTA5 77099,B11016_001,15067,540
B11016_001,Estimate!!Total,2014,77201,ZCTA5 77201,B11016_001,0,13
B11016_001,Estimate!!Total,2014,77301,ZCTA5 77301,B11016_001,9540,418
B11016_001,Estimate!!Total,2014,77303,ZCTA5 77303,B11016_001,6093,403
B11016_001,Estimate!!Total,2014,77328,ZCTA5 77328,B11016_001,5136,367
B11016_001,Estimate!!Total,2014,77339,ZCTA5 77339,B11016_001,15602,429
B11016_001,Estimate!!Total,2014,77356,ZCTA5 77356,B11016_001,9826,469
B11016_001,Estimate!!Total,2014,77379,ZCTA5 77379,B11016_001,24196,493
B11016_001,Estimate!!Total,2014,77380,ZCTA5 77380,B11016_001,10688,319
B11016_001,Estimate!!Total,2014,77381,ZCTA5 77381,B11016_001,13846,330
B11016_001,Estimate!!Total,2014,77384,ZCTA5 77384,B11016_001,5416,422
