event_uid,artist_uid
1865863,16427627
1865863,16670753
1867289,15126081
1868578,14453033
1868644,8039730
1868644,10427895
1868644,13167016
1871198,2574147
1871198,3584634
1871198,7956530
1871198,9044029
1871198,11203505
1871198,11697965
1871198,16663097
1871198,16708982
1871311,4804786
1871771,11904556
1871771,13631107
1873575,1043138
1874122,15706770
1878625,14697812
1887414,7920270
1888145,832011
1888145,1132371
1888145,1537986
1888145,1849833
1888145,1960365
1888145,2493810
1888145,3155876
1888145,3848050
1888145,3949172
1888145,4412035
1888145,4573973
1888145,5920623
1888145,6024062
1888145,6421803
1888145,6612163
1888145,6631082
1888145,7588563
1888145,7989505
1888145,9940707
1888145,9991819
1888145,10171229
1888145,10799305
1888145,11024757
1888145,11539279
1888145,12546852
1888145,12749201
1888145,14291524
1888145,14529632
1888145,14615165
1888145,16611463
1888217,16093082
1889127,8315688
1889175,3450253
1889175,15653208
1891043,7721876
1891297,3328497
1892222,16494915
1892530,6857433
1895010,9255096
1895010,15729562
1896913,55382
1896913,1901737
1896913,2495656
1896913,5251134
1898727,14297416
1899731,16129722
1902274,8717238
1902274,10403468
1902274,11748105
1902274,13119826
1902274,13834454
1902274,15435349
1905605,4686535
1905794,15473882
1907863,4551316
1907863,11577407
1908299,2953200
1908811,11035999
1909462,12730498
1910970,4573309
1913581,4344128
1913581,11582247
1915783,10355339
1919494,3395124
1921565,962549
1921565,5632073
1921565,13176807
1921565,13302291
1921565,15183673
1921565,15359300
1921565,16226758
1922342,1858841
1923509,7010360
1923509,15035206
1923790,13713181
1924642,8870433
1929118,6858728
1931177,15088070
1931177,15686215
1931177,16559708
1932441,10941694
1933418,7833406
1938025,764611
1938025,3621872
1938025,4588932
1938025,6129606
1940978,1384506
1940978,4099215
1942380,2194466
1945746,2459599
1945746,14406909
1953174,8952397
1954260,6467677
1956295,14428606
1958032,5030061
1958032,7952432
1958032,11372654
1958032,14045673
1958032,14437185
1958032,14521278
1962292,1399896
1962292,2962323
1962292,5719000
1962292,7329330
1962292,14630285
1962292,14809915
1962627,12738263
1970213,2260359
1970213,7293832
1970213,9216238
1971916,14185482
1972901,5178295
1972901,14861521
1972901,16149424
1974794,715838
1974794,1672276
1974794,1726262
1974794,3293132
1974794,6770139
1974794,8690027
1974794,9124457
1977928,4896160
1979918,13767635
1980609,12891617
1985512,5913975
1985877,5554283
1985877,6090378
1985877,8599173
1985877,13085399
1985877,13438909
1986309,683036
1986309,2549928
1986309,3584634
1986309,6007373
1986309,6706507
1986309,7434581
1986309,8347440
1986309,14107654
1986309,14675263
1986309,14697812
1986309,15916817
1986309,16316832
1989083,10715914
1991621,4813075
1991621,14423336
1999459,560647
2003881,11724534
2018278,5773406
2025514,9869124
2032458,771745
2032458,896698
2032458,7760678
2032458,7956530
2032458,13366910
2032458,14394148
2032554,750394
2032554,14916364
2032663,11697965
2035181,13539572
2036824,1219523
2036824,3552238
2036824,5532621
2036824,6856169
2036824,9521056
2036824,11743868
2036824,11903935
2036824,15585089
2041156,16764314
2043256,14423336
2044256,10847717
2044699,7956530
2045686,14425100
2046016,4449422
2046016,11908692
2050287,1370857
2050679,12381966
2051297,2739285
2051297,4791666
2051297,6398012
2051297,12640719
2052291,11704436
2052944,828980
2052944,1542558
2052944,1861025
2052944,2010640
2052944,3677566
2052944,4567413
2052944,6507237
2052944,7234790
2052944,7924699
2052944,8148167
2052944,9565998
2052944,9945760
2052944,10564068
2052944,13767635
2052944,13914918
2052944,14152082
2052944,14722210
2062156,3407093
2079284,3247975
2084167,1256580
2084167,1402858
2084167,6029228
2084167,8024399
2084167,8152195
2084167,8286373
2084167,8762176
2084167,10236745
2084167,16399113
2084754,11066646
2088886,13351447
2089840,1548562
2094830,13093806
2100872,5464731
2100872,6758132
2101756,14881110
2104017,2420053
2105621,2844655
2105621,2948609
2105621,4020184
2105621,4127818
2105621,6343239
2105621,7607046
2106265,643607
2117051,1208135
2117051,2109989
2117051,3283460
2117051,4062576
2117051,4784945
2117051,4849492
2117051,6249125
2117051,6385078
2117051,7233813
2117051,8119510
2117051,9955975
2117051,11519151
2117051,11523248
2117051,13444709
2117051,14040986
2117051,14687309
2117051,16080462
2117051,16557767
2117051,16661656
2118668,8941723
2127541,3778757
2129052,1032376
2129524,15822772
2130065,9163171
2130065,13928205
2130309,3923691
2130309,4199480
2130309,10518509
2130309,11035999
2130309,12152326
2130309,16027522
2131835,6608922
2131835,10863899
2132418,15459291
2132508,166314
2132508,1858841
2132508,3944147
2132508,6287194
2132508,8187705
2136130,825784
2140568,2929112
2140568,8614719
2140980,43492
2140980,808590
2140980,2493810
2140980,5920623
2140980,6421803
2140980,7921130
2140980,7989505
2140980,9991819
2140980,10301605
2140980,11024757
2140980,12749201
2140980,14291524
2140980,14491135
2140980,14615165
2140983,2766343
2142205,12812292
2142205,14772067
2143030,793844
2143030,2584338
2143030,3247975
2143030,4127818
2143030,4625915
2143030,7592347
2143030,11132628
2143030,12586340
2143030,12620640
2143030,13532165
2143030,13833902
2143030,14518458
2143030,14573886
2143030,15489542
2146910,6839975
2147699,14499911
2155713,11883280
2160663,8690027
2161161,2159716
2165365,10770640
2167814,1509293
2172388,15364715
2176547,13928882
2177631,2365211
2178060,13304546
2183060,12159749
2183593,2165450
2183593,2509857
2183593,2608176
2183593,5216304
2183593,6204269
2183593,14673270
2188220,2538171
2188281,2373062
2188281,2662652
2193303,3979934
2193576,6389479
2193576,8417709
2193576,10912635
2195891,11400718
2197814,7293531
2198123,2756342
2198123,5083501
2198123,15369942
2201444,5892494
2201650,406356
2201650,524680
2201650,1370857
2201650,3291887
2201650,7693212
2201650,8119323
2201650,8522942
2201650,10557274
2201650,10639992
2201650,10703660
2201650,10932338
2201650,11364310
2201650,11568592
2201650,13792036
2201650,13842267
2201650,14026213
2201650,14517170
2201650,15015802
2202947,12176023
2202947,12995693
2210108,15947462
2212015,12251520
2212788,4143528
2212788,7995468
2212788,8200502
2212788,10480072
2212788,14734580
2216798,596845
2220472,5852267
2221193,16494915
2224347,13304546
2224382,15948477
2224457,1675503
2224457,5478311
2227139,3140686
2227139,3903141
2227139,5414008
2227139,7293531
2227139,8356868
2227139,8361353
2227139,8920168
2227139,9198508
2227139,12176023
2227139,12767805
2228974,16671254
2229272,2936824
2229272,13621400
2230296,15148957
2237032,7393008
2237117,6448199
2237433,14291524
2237446,12971644
2237651,4455816
2237721,2159716
2237721,10589418
2243109,15380994
2244627,1869821
2255576,2925674
2255576,12064703
2257651,2420053
2257651,6280118
2257651,7161589
2257651,11620402
2261827,15587302
2263881,6120160
2263881,9551131
2264075,318373
2264075,1296752
2264075,7077875
2264075,7721876
2264075,9853322
2264075,10385488
2264075,12620640
2264075,16087249
2264075,16490561
2266038,2002495
2266038,5182753
2266038,8539952
2266038,8938855
2266038,10754567
2266038,14070989
2267932,9699256
2267932,10444290
2267932,10932338
2268032,8851996
2268032,11338451
2268032,11556352
2269116,4238064
2269116,11203505
2269829,6057547
2271109,13922080
2271533,4754419
2272288,2000656
2272288,3807939
2272288,15338495
2272323,8851996
2272323,15338495
2275282,12612783
2275822,12660347
2276782,15059797
2277707,7625437
2278356,2273968
2284185,7592347
2289123,116041
2290217,5220184
2290217,6209957
2290217,7273692
2290217,7670107
2290217,8277234
2290217,8369707
2290217,9595947
2290217,10749477
2290217,11908692
2290217,13366819
2290217,14041730
2290217,14222111
2290217,14391230
2290217,15053668
2290217,16018433
2290559,14673270
2290559,16262464
2290559,16683773
2290800,1250326
2291469,66765
2291469,1758357
2291469,2138139
2291469,2229781
2291469,2805284
2291469,5302932
2291469,7737339
2291469,9564207
2291469,10929271
2291469,14454947
2291469,14746606
2291469,15901291
2291469,16586230
2291469,16626107
2292272,2635587
2293942,10557744
2293942,15825236
2296886,5758822
2296886,14641957
2301089,12693445
2307311,2304046
2307311,3256721
2307311,5878379
2307311,7803927
2307311,13041732
2307980,1410707
2307980,5458571
2307980,15919227
2309914,1864704
2313338,8085571
2316714,12288940
2317973,1014089
2317973,1259170
2317973,1870730
2317973,2468121
2317973,4313003
2317973,4724427
2317973,4735442
2317973,5217597
2317973,6560335
2317973,7921130
2317973,8198896
2317973,8663294
2317973,8697078
2317973,8717238
2317973,8781687
2317973,9338775
2317973,11196692
2317973,11218515
2317973,11331768
2317973,12400153
2317973,12403801
2317973,12521692
2317973,12588516
2317973,12962298
2317973,13160726
2317973,13378346
2317973,13637223
2317973,13771811
2317973,13933096
2317973,14721604
2317973,14815276
2317973,15821771
2317973,16501119
2317973,16728586
2319389,15500911
2320290,6547894
2321917,3927934
2322562,9776245
2324700,36323
2325892,1336802
2325892,13981074
2327597,7532152
2331169,14339124
2331169,14966751
2332934,11407316
2335228,6408502
2336137,24254
2336137,115916
2336137,368635
2336137,580962
2336137,1739491
2336137,2143081
2336137,6312064
2336137,8902533
2336137,9308391
2336137,16490069
2338210,1870731
2341584,2775692
2342128,16653839
2345741,13631107
2346844,16093082
2347580,4310798
2347580,4764377
2347580,5095867
2347580,6324914
2347580,9939754
2347580,11964035
2347580,15703754
2349051,14357548
2349051,16459695
2349234,1448724
2349234,3903519
2349234,4252813
2349234,4368841
2349234,5866876
2349234,8717238
2349234,15954720
2349234,16769224
2349505,4238064
2349831,4988928
2353058,10385004
2353781,3803990
2353781,12261171
2353781,15464849
2358616,9812041
2361201,121610
2363745,1747650
2364044,7490625
2364044,8617148
2365337,3441064
2370590,2533264
2370590,3445797
2370590,3634290
2370590,4312980
2370590,8632293
2370590,11893519
2370590,13949551
2370590,14911620
2370590,15288472
2370590,16359217
2370760,2953200
2374096,7920108
2377976,3979934
2377976,12522588
2378565,12826816
2379151,15483687
2382926,14183351
2384852,196278
2384852,1296752
2384852,1529818
2384852,2146909
2384852,2962323
2384852,3766042
2384852,5509538
2384852,5544051
2384852,5772107
2384852,7010360
2384852,9124553
2384852,9258618
2384852,10518509
2384852,13375152
2384852,13393130
2384852,14907166
2389098,793844
2389098,8902533
2389098,11407489
2389098,13833902
2398030,29729
2398030,444706
2398030,706332
2398030,1632009
2398030,2479727
2398030,3530587
2398030,4020184
2398030,5313084
2398030,5676585
2398030,7140599
2398030,7935531
2398030,8690027
2398030,14439128
2398030,15823530
2398030,15945610
2398030,15960657
2403900,3243369
2403900,13280925
2406848,12064703
2409217,1143161
2410184,1161852
2412965,5899690
2412965,9805677
2413310,771745
2414133,1058925
2414133,2535590
2415726,8026330
2416265,7884201
2417348,2722797
2418377,10896555
2422534,13833902
2423680,8494740
2427191,5220184
2429267,3600366
2429267,5940314
2429267,8055893
2429267,8201548
2429267,9001743
2429267,10020792
2429267,10642053
2431584,1065170
2431584,12920905
2431584,14417589
2431683,4354860
2431683,4574254
2431683,6661545
2431683,7029302
2431683,7541117
2431683,8871475
2431683,10145370
2431683,10147308
2432751,11853528
2434064,2928775
2434064,5368518
2436842,2735245
2436842,7114532
2436842,10401946
2436842,11134681
2437469,13631107
2442965,3497527
2442965,10418764
2443786,12402760
2449527,12856821
2451834,1871432
2451834,4663845
2451834,7014107
2451834,9125939
2451834,11328538
2451834,11401516
2451834,11460904
2451834,14406665
2451834,15461328
2458748,6343704
2459483,2922488
2459483,15374394
2459666,3766042
2459948,1655323
2459948,6925972
2459948,13851423
2459948,14855782
2460931,9052742
2463256,2979804
2463256,4039860
2467869,13851830
2469749,3136117
2470819,3284461
2470819,4968300
2470819,6766347
2470819,15185903
2471354,1370857
2471354,6502843
2471354,10444290
2471354,10639992
2471354,10955105
2471354,13971541
2472053,3065821
2476670,1069951
2480190,6850105
2480190,15464849
2481459,6178632
2484646,334364
2494973,2438155
2495348,16610381
2497995,1286467
2501585,8372492
2503245,808590
2503245,15009497
2509235,15093150
2518057,7015925
2518098,982595
2519724,7453606
2520984,8081029
2520984,9979406
2521691,6408502
2524937,5724182
2529613,6727248
2531878,8936116
2532008,12310223
2532456,15147188
2533916,3307888
2540238,1690420
2540238,4252813
2540238,4535283
2540238,6539702
2540238,13438909
2541584,5005591
2542310,14145194
2545120,3551380
2545962,1661968
2545962,2834798
2545962,10518509
2550690,3407933
2551483,13519714
2551921,2659624
2551921,4114465
2551921,5488746
2551921,11406108
2551921,12099582
